"cellID","x","y","z","area","layerData","experiment"
"Cell_824",-2.44387046974758,-0.732978314734509,0,0.00066,0,"smFISHv"
"Cell_825",-2.35585730648624,-0.536622739780512,0,0.002672,0,"smFISHv"
"Cell_826",-2.36884929122571,-0.69879200943483,0,0.000448,0,"smFISHv"
"Cell_827",-2.24760516907,-0.60444727195157,0,0.000428,0,"smFISHv"
"Cell_828",-2.43324560101914,-0.799478150993718,0,0.001164,0,"smFISHv"
"Cell_829",-2.3274220468325,-0.89151458912655,0,0.00032,0,"smFISHv"
"Cell_830",-2.29522570930019,-0.788026471555934,0,0.001648,0,"smFISHv"
"Cell_831",-2.32518169318339,-0.73127765200241,0,0.00268,0,"smFISHv"
"Cell_832",-2.35140675239489,-0.583622380241252,0,0.00054,0,"smFISHv"
"Cell_833",-2.40128397772076,-0.601122966762573,0,0.000684,0,"smFISHv"
"Cell_834",-2.50963499304045,-0.862834527233841,0,0.000176,0,"smFISHv"
"Cell_835",-2.40102045253099,-0.622089321745781,0,0.002064,0,"smFISHv"
"Cell_836",-2.47954850596655,-0.655549803294207,0,0.000348,0,"smFISHv"
"Cell_837",-2.32608981228276,-0.880114403376985,0,0.000796,0,"smFISHv"
"Cell_838",-2.27727656361509,-0.273661822475309,0,0.00044,0,"smFISHv"
"Cell_839",-2.27729170551696,-0.744628196512993,0,0.000552,0,"smFISHv"
"Cell_840",-2.50597699989894,-0.626368658778927,0,0.000604,0,"smFISHv"
"Cell_841",-2.30244092372988,-0.302732642210443,0,0.000976,0,"smFISHv"
"Cell_842",-2.28037226476984,-0.632137437559984,0,0.000248,0,"smFISHv"
"Cell_843",-2.27451444045647,-0.489252311761323,0,0.000408,0,"smFISHv"
"Cell_844",-2.28898768185885,-0.38633724980691,0,8e-04,0,"smFISHv"
"Cell_845",-2.4444973824951,-0.855574969991873,0,0.000596,0,"smFISHv"
"Cell_846",-2.50344290379259,-0.802223881444403,0,0.000556,0,"smFISHv"
"Cell_847",-2.39128763417743,-0.715019759032722,0,0.00134,0,"smFISHv"
"Cell_848",-2.44739596134923,-0.779715124999436,0,0.000624,0,"smFISHv"
"Cell_849",-2.2958346930489,-0.69469730539374,0,0.000292,0,"smFISHv"
"Cell_850",-2.35776247474233,-0.743000449008079,0,0.001564,0,"smFISHv"
"Cell_851",-2.33480525548808,-0.681164209926335,0,0.000728,0,"smFISHv"
"Cell_852",-2.43542496855987,-0.699858100449608,0,0.000296,0,"smFISHv"
"Cell_853",-2.42972826967484,-0.861587011051258,0,0.000372,0,"smFISHv"
"Cell_854",-2.50630102407431,-0.602857753341336,0,0.000548,0,"smFISHv"
"Cell_855",-2.31992184603696,-0.758525801573565,0,0.000184,0,"smFISHv"
"Cell_856",-2.28621144982942,-0.367702013090798,0,0.000692,0,"smFISHv"
"Cell_857",-2.43996722979346,-0.822685134329257,0,0.00148,0,"smFISHv"
"Cell_858",-2.32139287808474,-0.772876220898342,0,0.000152,0,"smFISHv"
"Cell_859",-2.32724758408582,-0.625841649162235,0,0.000392,0,"smFISHv"
"Cell_860",-2.31278111580611,-0.367901756299111,0,0.000288,0,"smFISHv"
"Cell_861",-2.50283299321025,-0.829378923371398,0,0.000804,0,"smFISHv"
"Cell_862",-2.42018093437514,-0.710298303246784,0,0.000148,0,"smFISHv"
"Cell_863",-2.45588327474951,-0.807317241347927,0,0.000164,0,"smFISHv"
"Cell_864",-2.37614206540733,-0.671299411971116,0,0.000344,0,"smFISHv"
"Cell_865",-2.45050013356099,-0.877973521530522,0,0.000928,0,"smFISHv"
"Cell_866",-2.49313326025229,-0.73032125865117,0,0.001152,0,"smFISHv"
"Cell_867",-2.40950429129677,-0.714298974598613,0,0.000124,0,"smFISHv"
"Cell_868",-2.45631151316421,-0.785618318986842,0,0.000884,0,"smFISHv"
"Cell_869",-2.45340449890867,-0.559578923758533,0,0.001448,0,"smFISHv"
"Cell_870",-2.31331539755077,-0.576912667946324,0,0.001296,0,"smFISHv"
"Cell_871",-2.38170912360786,-0.89223819355531,0,0.000168,0,"smFISHv"
"Cell_872",-2.50683649492158,-0.734258518903439,0,0.000556,0,"smFISHv"
"Cell_873",-2.25486002029221,-0.479559814035941,0,0.000272,0,"smFISHv"
"Cell_874",-2.29868647668259,-0.506707980820534,0,0.000696,0,"smFISHv"
"Cell_875",-2.27593216755333,-0.807402781463788,0,0.000624,0,"smFISHv"
"Cell_876",-2.47762950352091,-0.573733955165312,0,0.000308,0,"smFISHv"
"Cell_877",-2.28722504218933,-0.446183778027817,0,0.00024,0,"smFISHv"
"Cell_878",-2.26496231508681,-0.574410583076159,0,0.000276,0,"smFISHv"
"Cell_879",-2.43898906424916,-0.836410784125269,0,0.000668,0,"smFISHv"
"Cell_880",-2.27295105936155,-0.608898415722082,0,0.00044,0,"smFISHv"
"Cell_881",-2.29762203691,-0.22805559485725,0,4e-04,0,"smFISHv"
"Cell_882",-2.29296253273743,-0.44082008414519,0,0.00042,0,"smFISHv"
"Cell_883",-2.30912631158797,-0.712222683255174,0,0.000276,0,"smFISHv"
"Cell_884",-2.46207471231571,-0.604752043474651,0,0.001316,0,"smFISHv"
"Cell_885",-2.50096525816544,-0.614828102405381,0,0.001124,0,"smFISHv"
"Cell_886",-2.26214071828315,-0.493949309444245,0,0.000736,0,"smFISHv"
"Cell_887",-2.49282863308443,-0.897296390187429,0,0.00028,0,"smFISHv"
"Cell_888",-2.25606578308671,-0.52817445357911,0,0.000656,0,"smFISHv"
"Cell_889",-2.26016873322404,-0.895868384163119,0,0.000436,0,"smFISHv"
"Cell_890",-2.42683924483144,-0.890514471153083,0,0.001308,0,"smFISHv"
"Cell_891",-2.2561474354836,-0.512426979996948,0,0.001376,0,"smFISHv"
"Cell_892",-2.24944261543377,-0.642386447371815,0,0.000584,0,"smFISHv"
"Cell_893",-2.40761287128729,-0.723510200693094,0,0.00034,0,"smFISHv"
"Cell_894",-2.32777851565212,-0.616003643492803,0,0.000264,0,"smFISHv"
"Cell_895",-2.24758998355123,-0.496413795692811,0,0.000848,0,"smFISHv"
"Cell_896",-2.48456047210525,-0.689326602600311,0,0.000244,0,"smFISHv"
"Cell_897",-2.35064969628548,-0.792671858580712,0,0.000292,0,"smFISHv"
"Cell_898",-2.46634335433071,-0.687323829803178,0,0.0013,0,"smFISHv"
"Cell_899",-2.26243877195611,-0.737924189659564,0,0.000504,0,"smFISHv"
"Cell_900",-2.26308739194,-0.273887652092316,0,0.000228,0,"smFISHv"
"Cell_901",-2.39741322335105,-0.88307733515403,0,0.000532,0,"smFISHv"
"Cell_902",-2.24782321070693,-0.290910480103136,0,0.000912,0,"smFISHv"
"Cell_903",-2.25489872104625,-0.776494274766961,0,0.000928,0,"smFISHv"
"Cell_904",-2.32119945622724,-0.640934966614471,0,0.000884,0,"smFISHv"
"Cell_905",-2.28907847894514,-0.850890412262285,0,0.001292,0,"smFISHv"
"Cell_906",-2.30453226159165,-0.428253283687657,0,0.000968,0,"smFISHv"
"Cell_907",-2.27571475532167,-0.433585986586778,0,0.000144,0,"smFISHv"
"Cell_908",-2.46726284638685,-0.576047913122619,0,0.000672,0,"smFISHv"
"Cell_909",-2.27623005112093,-0.512620498071578,0,0.000816,0,"smFISHv"
"Cell_910",-2.30177075144525,-0.205451483422051,0,0.000236,0,"smFISHv"
"Cell_911",-2.34108939240892,-0.868936219011586,0,0.000444,0,"smFISHv"
"Cell_912",-2.35581072327282,-0.633579259645629,0,0.000496,0,"smFISHv"
"Cell_913",-2.27091788002823,-0.834903816921319,0,0.002348,0,"smFISHv"
"Cell_914",-2.25174760303702,-0.300657205308242,0,0.000712,0,"smFISHv"
"Cell_915",-2.46062831496435,-0.705535998404856,0,0.0017,0,"smFISHv"
"Cell_916",-2.28247105299677,-0.521322404221454,0,0.00052,0,"smFISHv"
"Cell_917",-2.27594559603436,-0.260970575245897,0,0.000156,0,"smFISHv"
"Cell_918",-2.30096431555875,-0.647064515829453,0,0.000256,0,"smFISHv"
"Cell_919",-2.4176868478329,-0.611188027032895,0,0.000496,0,"smFISHv"
"Cell_920",-2.27742298856579,-0.767628441396763,0,0.000608,0,"smFISHv"
"Cell_921",-2.29277520187366,-0.872120017170921,0,0.001376,0,"smFISHv"
"Cell_922",-2.3867117303612,-0.818316687849571,0,0.000532,0,"smFISHv"
"Cell_923",-2.30592749162241,-0.413361969637373,0,0.001244,0,"smFISHv"
"Cell_924",-2.41139049210062,-0.585072722614608,0,0.00052,0,"smFISHv"
"Cell_925",-2.48866000327967,-0.852388657892711,0,0.00036,0,"smFISHv"
"Cell_926",-2.4027871417825,-0.862977440935659,0,0.000528,0,"smFISHv"
"Cell_927",-2.4106443694178,-0.633604947160753,0,0.00102,0,"smFISHv"
"Cell_928",-2.27383629057656,-0.454963076827441,0,0.00078,0,"smFISHv"
"Cell_929",-2.38531273214263,-0.622335256554377,0,0.00158,0,"smFISHv"
"Cell_930",-2.45497755620064,-0.834767341720192,0,0.000188,0,"smFISHv"
"Cell_931",-2.4521071911132,-0.82301887014972,0,2e-04,0,"smFISHv"
"Cell_932",-2.275406556815,-0.245298915935907,0,0.000216,0,"smFISHv"
"Cell_933",-2.50422023292274,-0.567142717010879,0,0.00076,0,"smFISHv"
"Cell_934",-0.806572489371104,-0.976534141996818,0,0.00158,0,"smFISHv"
"Cell_935",-1.16029010578983,-1.0118227017325,0,0.000704,0,"smFISHv"
"Cell_936",-0.720212477822113,-0.923984854890726,0,0.000496,0,"smFISHv"
"Cell_937",-1.05481911863955,-1.09042760004596,0,0.000712,0,"smFISHv"
"Cell_938",-0.979993530225349,-0.910011046551492,0,0.000252,0,"smFISHv"
"Cell_939",-0.574869509826352,-0.994003103722216,0,0.000352,0,"smFISHv"
"Cell_940",-0.963865723295298,-0.947075025013532,0,0.000564,0,"smFISHv"
"Cell_941",-0.85156815604579,-1.05032189557464,0,0.001976,0,"smFISHv"
"Cell_942",-0.625539054036924,-1.01140200467813,0,0.001216,0,"smFISHv"
"Cell_943",-0.628367524765873,-1.04727245702549,0,0.000568,0,"smFISHv"
"Cell_944",-0.810702064589557,-1.09279553185062,0,0.001292,0,"smFISHv"
"Cell_945",-0.660688221966662,-0.999410722127493,0,0.000308,0,"smFISHv"
"Cell_946",-0.580231388549625,-0.927026678606823,0,0.000384,0,"smFISHv"
"Cell_947",-0.75508048102281,-1.10484046640983,0,0.000232,0,"smFISHv"
"Cell_948",-0.650268780743415,-0.938900560747754,0,0.00026,0,"smFISHv"
"Cell_949",-1.12155443800251,-1.06281000129067,0,0.001368,0,"smFISHv"
"Cell_950",-0.611752458743841,-1.09985846141053,0,0.000904,0,"smFISHv"
"Cell_951",-0.677476300173023,-1.09971939680869,0,0.00052,0,"smFISHv"
"Cell_952",-1.00051777012001,-1.00418938704475,0,0.000424,0,"smFISHv"
"Cell_953",-0.866259751016414,-0.928010588355043,0,0.00056,0,"smFISHv"
"Cell_954",-1.15821065527762,-1.06945390594448,0,0.001144,0,"smFISHv"
"Cell_955",-1.15471631273775,-0.97611651473345,0,0.00016,0,"smFISHv"
"Cell_956",-0.661530139637084,-1.01588725803437,0,0.000668,0,"smFISHv"
"Cell_957",-0.873960664874349,-0.986997745861379,0,0.000264,0,"smFISHv"
"Cell_958",-0.826391274507832,-1.05723491860996,0,0.000904,0,"smFISHv"
"Cell_959",-1.11374436036707,-1.09766579093268,0,0.000164,0,"smFISHv"
"Cell_960",-1.00433576509582,-1.10492165222908,0,0.000608,0,"smFISHv"
"Cell_961",-0.562751425397176,-1.02317798959941,0,0.000748,0,"smFISHv"
"Cell_962",-1.00614106608337,-1.08212666371508,0,0.001188,0,"smFISHv"
"Cell_963",-0.606934892994827,-1.08915900904568,0,0.000648,0,"smFISHv"
"Cell_964",-0.627440471714345,-0.98294004424994,0,0.00094,0,"smFISHv"
"Cell_965",-0.8760695913958,-0.967100785703833,0,0.00012,0,"smFISHv"
"Cell_966",-0.892937107471667,-1.01761459747315,0,0.000216,0,"smFISHv"
"Cell_967",-0.736384569718041,-1.06289504464906,0,0.000684,0,"smFISHv"
"Cell_968",-0.916006493896792,-0.954037273657953,0,0.001116,0,"smFISHv"
"Cell_969",-0.842826922562779,-0.986714458783787,0,0.001032,0,"smFISHv"
"Cell_970",-0.900562942923412,-1.11147118234713,0,0.00032,0,"smFISHv"
"Cell_971",-0.825465318374945,-1.08891569676342,0,0.000292,0,"smFISHv"
"Cell_972",-0.708706596962809,-0.922182386004223,0,0.000376,0,"smFISHv"
"Cell_973",-0.958871244132078,-0.920528933005958,0,0.000664,0,"smFISHv"
"Cell_974",-0.998458894867907,-0.916222179794093,0,0.0015,0,"smFISHv"
"Cell_975",-0.908182055024922,-1.024013171688,0,0.00036,0,"smFISHv"
"Cell_976",-1.07210688573049,-1.04373699760107,0,0.000896,0,"smFISHv"
"Cell_977",-0.665593817303863,-0.967437939461668,0,0.001604,0,"smFISHv"
"Cell_978",-0.713371595549007,-0.959464571371123,0,0.000584,0,"smFISHv"
"Cell_979",-0.786178066427773,-0.995307191377214,0,0.001232,0,"smFISHv"
"Cell_980",-0.589019705486476,-0.944781414102055,0,0.00058,0,"smFISHv"
"Cell_981",-0.826056107587315,-1.11239560754407,0,0.000432,0,"smFISHv"
"Cell_982",-0.690345970374376,-0.976646033519264,0,0.000712,0,"smFISHv"
"Cell_983",-0.807771420977637,-1.0099200049742,0,0.000408,0,"smFISHv"
"Cell_984",-0.616125687047868,-1.0263661030058,0,0.000876,0,"smFISHv"
"Cell_985",-0.687954440843511,-0.947440640717,0,0.000368,0,"smFISHv"
"Cell_986",-0.863075424402068,-0.984728587953042,0,0.000768,0,"smFISHv"
"Cell_987",-0.74289560938169,-1.0371592227913,0,4e-04,0,"smFISHv"
"Cell_988",-0.654017719116652,-1.0835825818699,0,0.001252,0,"smFISHv"
"Cell_989",-0.563023242614101,-0.968772162727655,0,0.000672,0,"smFISHv"
"Cell_990",-0.859047693325289,-1.07743261920669,0,0.000484,0,"smFISHv"
"Cell_991",-0.892595155467256,-1.09962199782169,0,0.001064,0,"smFISHv"
"Cell_992",-0.766215075377151,-1.07573888718593,0,0.000344,0,"smFISHv"
"Cell_993",-0.966257274509474,-1.08757009604004,0,0.001012,0,"smFISHv"
"Cell_994",-0.598382051809168,-0.998634391204715,0,0.000548,0,"smFISHv"
"Cell_995",-1.14199459474751,-1.01378308825557,0,0.000804,0,"smFISHv"
"Cell_996",-0.823554610982153,-0.992273390354079,0,0.000756,0,"smFISHv"
"Cell_997",-0.73859795218752,-0.952280273486457,0,0.000692,0,"smFISHv"
"Cell_998",-0.786337189793365,-1.03401166952822,0,0.001524,0,"smFISHv"
"Cell_999",-0.793998390993862,-1.11128984104254,0,0.001388,0,"smFISHv"
"Cell_1000",-0.65172196020161,-1.06197833909,0,0.000236,0,"smFISHv"
"Cell_1001",-0.891867556239752,-0.998764431378338,0,0.001244,0,"smFISHv"
"Cell_1002",-0.863506216236226,-0.950434016969094,0,0.000424,0,"smFISHv"
"Cell_1003",-0.816921987761167,-0.918960456344611,0,0.000144,0,"smFISHv"
"Cell_1004",-0.5611307018465,-0.9382781767535,0,0.000184,0,"smFISHv"
"Cell_1005",-0.910349715439883,-0.928466491120983,0,0.00024,0,"smFISHv"
"Cell_1006",-0.777756855024164,-1.09836284124993,0,0.00056,0,"smFISHv"
"Cell_1007",-0.559766027989324,-1.04689051193366,0,0.000284,0,"smFISHv"
"Cell_1008",-0.706523957330089,-1.0288226568151,0,0.000628,0,"smFISHv"
"Cell_1009",-0.938148042730964,-0.98537128066263,0,0.00066,0,"smFISHv"
"Cell_1010",-0.666148401216174,-1.08679709248452,0,0.001424,0,"smFISHv"
"Cell_1011",-0.735534510326907,-0.920988420181605,0,0.000172,0,"smFISHv"
"Cell_1012",-0.576498293901141,-1.00527671700479,0,0.000624,0,"smFISHv"
"Cell_1013",-1.1094466972359,-1.08566500059607,0,0.000488,0,"smFISHv"
"Cell_1014",-0.783966627369831,-1.08342964777567,0,0.000712,0,"smFISHv"
"Cell_1015",-0.873408836631735,-1.03762851522429,0,0.000784,0,"smFISHv"
"Cell_1016",-1.13671451976667,-1.03247248682778,0,0.00036,0,"smFISHv"
"Cell_1017",-0.869836301095088,-1.08490323576088,0,0.000228,0,"smFISHv"
"Cell_1018",-0.888387476790525,-1.07469822348949,0,0.00134,0,"smFISHv"
"Cell_1019",-0.588855566337786,-1.08989108803032,0,0.000616,0,"smFISHv"
"Cell_1020",-0.690760504438269,-0.996191859056119,0,0.000268,0,"smFISHv"
"Cell_1021",-0.893538558420684,-1.05230075124707,0,0.001052,0,"smFISHv"
"Cell_1022",-0.68019756228914,-1.0175254978292,0,2e-04,0,"smFISHv"
"Cell_1023",-0.633223986345124,-1.00252983809994,0,0.000356,0,"smFISHv"
"Cell_1024",-1.08441960610767,-1.11185706965617,0,0.00024,0,"smFISHv"
"Cell_1025",-1.06838470766444,-1.07563066872156,0,0.00018,0,"smFISHv"
"Cell_1026",-0.767999097032705,-0.996279454009789,0,0.00038,0,"smFISHv"
"Cell_1027",-0.843940310784614,-1.10906210922968,0,0.001388,0,"smFISHv"
"Cell_1028",-0.606457693356837,-1.00151959573246,0,0.00032,0,"smFISHv"
"Cell_1029",-0.581567276639175,-0.961964327853466,0,0.000756,0,"smFISHv"
"Cell_1030",-0.885210234246364,-1.02559840430755,0,0.00044,0,"smFISHv"
"Cell_1031",-0.800026507406216,-0.957493311599569,0,0.00102,0,"smFISHv"
"Cell_1032",-0.610535276628837,-0.922578670142366,0,0.000808,0,"smFISHv"
"Cell_1033",-0.774731114831903,-1.02873089801786,0,0.000952,0,"smFISHv"
"Cell_1034",-0.946450951765189,-0.967633647663755,0,0.00036,0,"smFISHv"
"Cell_1035",-0.833954411237758,-0.962316530607414,0,0.000628,0,"smFISHv"
"Cell_1036",-0.60496724957927,-1.03816337275,0,0.000148,0,"smFISHv"
"Cell_1037",-0.787234549078102,-1.01382650494306,0,0.000196,0,"smFISHv"
"Cell_1038",-1.10898201289089,-1.0379012065445,0,0.000676,0,"smFISHv"
"Cell_1039",-0.555265483901212,-1.09045318741115,0,0.000208,0,"smFISHv"
"Cell_1040",-0.559034709428608,-1.00357719102346,0,0.000296,0,"smFISHv"
"Cell_1041",-0.571441435241579,-1.039291947769,0,0.000836,0,"smFISHv"
"Cell_1042",-0.651153303423704,-1.02424286922469,0,0.001108,0,"smFISHv"
"Cell_1043",-0.906162441982282,-1.09627090015485,0,0.000412,0,"smFISHv"
"Cell_1044",-1.07574526535948,-1.10168032242371,0,0.000852,0,"smFISHv"
"Cell_1045",-0.835691311873222,-1.00588837787373,0,0.00036,0,"smFISHv"
"Cell_1046",-0.635161777004128,-0.955199290313026,0,0.000156,0,"smFISHv"
"Cell_1047",-0.819357956840433,-1.07112082142149,0,0.001044,0,"smFISHv"
"Cell_1048",-0.638080950482437,-0.926650877453873,0,0.000568,0,"smFISHv"
"Cell_1049",-1.00406192520107,-0.905033201268046,0,0.001556,0,"smFISHv"
"Cell_1050",-0.631912436655689,-1.11383369879246,0,0.000244,0,"smFISHv"
"Cell_1051",-0.710302458937095,-1.06371994646333,0,0.000504,0,"smFISHv"
"Cell_1052",-0.918519020650899,-0.93835557559058,0,0.000276,0,"smFISHv"
"Cell_1053",-1.0100676907665,-0.99949325718745,0,0.00016,0,"smFISHv"
"Cell_1054",-1.02629101669835,-1.05204628659456,0,0.000412,0,"smFISHv"
"Cell_1055",-0.903198324553008,-1.0072091234495,0,0.000504,0,"smFISHv"
"Cell_1056",-0.635627111896815,-1.1024932695334,0,0.001316,0,"smFISHv"
"Cell_1057",-0.871124727040826,-1.02594066151017,0,0.001196,0,"smFISHv"
"Cell_1058",-0.748248913250651,-1.05459675998193,0,0.001432,0,"smFISHv"
"Cell_1059",-1.02683760817417,-1.07299638781348,0,0.000816,0,"smFISHv"
"Cell_1060",-1.05321870350356,-1.10299790731049,0,0.000808,0,"smFISHv"
"Cell_1061",-0.7736088512692,-1.1101901604056,0,8e-04,0,"smFISHv"
"Cell_1062",-0.646415401240413,-1.00583208225241,0,0.000504,0,"smFISHv"
"Cell_1063",-0.584176195093074,-1.01987025961164,0,0.001296,0,"smFISHv"
"Cell_1064",-0.625838582852115,-1.0550514580574,0,0.001048,0,"smFISHv"
"Cell_1065",-0.91059601727739,-0.99711335443589,0,0.000616,0,"smFISHv"
"Cell_1066",-0.945872523406886,-1.10440288992486,0,0.00028,0,"smFISHv"
"Cell_1067",-0.860796976771387,-0.969973852895613,0,0.000248,0,"smFISHv"
"Cell_1068",-0.709995336242777,-0.998211538167223,0,0.000412,0,"smFISHv"
"Cell_1069",-0.647331493313463,-0.951023064483563,0,0.00032,0,"smFISHv"
"Cell_1070",-0.644792236825453,-0.969446313697138,0,0.000636,0,"smFISHv"
"Cell_1071",-1.09075762693203,-1.06556979689253,0,0.000632,0,"smFISHv"
"Cell_1072",-1.06124108243044,-1.05331013850401,0,0.000548,0,"smFISHv"
"Cell_1073",-0.677484981593315,-1.03603057764519,0,0.000824,0,"smFISHv"
"Cell_1074",-1.11090261701106,-1.05523258547318,0,0.000264,0,"smFISHv"
"Cell_1075",-0.949924081604661,-1.08654688368356,0,0.00072,0,"smFISHv"
"Cell_1076",-0.826254034126737,-1.03856440458947,0,0.000228,0,"smFISHv"
"Cell_1077",-1.17250761636198,-0.986400787397651,0,0.000688,0,"smFISHv"
"Cell_1078",-0.885762593069,-0.93536221172732,0,0.000312,0,"smFISHv"
"Cell_1079",-0.711104814841182,-1.08892265766131,0,0.000396,0,"smFISHv"
"Cell_1080",-0.80741278409899,-1.10794398518069,0,0.000816,0,"smFISHv"
"Cell_1081",-1.09438728225372,-1.08950619692791,0,0.000172,0,"smFISHv"
"Cell_1082",-0.71107611089031,-0.980912128870914,0,0.000232,0,"smFISHv"
"Cell_1083",-0.98627191947469,-1.07835434984233,0,0.001356,0,"smFISHv"
"Cell_1084",-0.894468991987414,-0.98163646222411,0,0.000908,0,"smFISHv"
"Cell_1085",-0.840507790840061,-1.06791266565699,0,0.002248,0,"smFISHv"
"Cell_1086",-0.777596888625274,-0.940622381931657,0,0.000292,0,"smFISHv"
"Cell_1087",-0.726350008799382,-1.11349558097176,0,0.000136,0,"smFISHv"
"Cell_1088",-1.08669036271783,-1.04058426706861,0,0.00092,0,"smFISHv"
"Cell_1089",-0.800225688302492,-1.0847667272569,0,0.000504,0,"smFISHv"
"Cell_1090",-0.631696583549114,-0.971559438357655,0,0.000984,0,"smFISHv"
"Cell_1091",-0.677047503882796,-0.957030707522167,0,0.000432,0,"smFISHv"
"Cell_1092",-0.675840582238765,-1.00046922640863,0,0.000716,0,"smFISHv"
"Cell_1093",-1.01302713917391,-1.11111360252855,0,0.00044,0,"smFISHv"
"Cell_1094",-0.990146056767163,-0.923832167570256,0,0.000172,0,"smFISHv"
"Cell_1095",-0.636715229437481,-1.08669877669987,0,0.000632,0,"smFISHv"
"Cell_1096",-0.77125439880879,-1.04586089781547,0,0.000724,0,"smFISHv"
"Cell_1097",-0.822278741227621,-0.968898107604654,0,0.000972,0,"smFISHv"
"Cell_1098",-1.17024537830784,-1.04672756507628,0,0.000592,0,"smFISHv"
"Cell_1099",-1.13815859015855,-1.04650456973922,0,0.000772,0,"smFISHv"
"Cell_1100",-0.831632174020425,-0.942868366386445,0,0.001384,0,"smFISHv"
"Cell_1101",-0.725570966996434,-0.954503105369087,0,0.000968,0,"smFISHv"
"Cell_1102",-0.883141212611724,-0.9550877402342,0,0.00042,0,"smFISHv"
"Cell_1103",-1.08382258681437,-1.07530352572528,0,0.000704,0,"smFISHv"
"Cell_1104",-1.03457042452888,-1.06053013643442,0,0.00086,0,"smFISHv"
"Cell_1105",-0.923599439688641,-1.1059100567618,0,0.00158,0,"smFISHv"
"Cell_1106",-1.1264586974966,-1.05264025150351,0,0.000752,0,"smFISHv"
"Cell_1107",-0.593477179368595,-1.11406733888486,0,0.000148,0,"smFISHv"
"Cell_1108",-0.723971644611933,-1.05640301748054,0,0.001192,0,"smFISHv"
"Cell_1109",-0.752897817856821,-0.940492321974616,0,0.000448,0,"smFISHv"
"Cell_1110",-0.851173165834521,-1.02612984694064,0,0.000752,0,"smFISHv"
"Cell_1111",-0.862879190306041,-1.10736871043803,0,0.002252,0,"smFISHv"
"Cell_1112",-0.849709304180551,-0.977122835088427,0,0.000544,0,"smFISHv"
"Cell_1113",-0.687173849620247,-1.08846237953151,0,0.000956,0,"smFISHv"
"Cell_1114",-0.8124865853428,-1.04606366343255,0,0.00022,0,"smFISHv"
"Cell_1115",-0.759987546853706,-1.04251152355549,0,0.000204,0,"smFISHv"
"Cell_1116",-0.619644798338123,-0.945042387190659,0,0.00162,0,"smFISHv"
"Cell_1117",-0.800266918455717,-0.942864103540248,0,0.00058,0,"smFISHv"
"Cell_1118",-0.84490041768125,-0.955855772508648,0,0.000624,0,"smFISHv"
"Cell_1119",-0.72490824704913,-1.02919241132578,0,0.001384,0,"smFISHv"
"Cell_1120",-0.684752497202081,-1.06079703364109,0,0.00158,0,"smFISHv"
"Cell_1121",-1.1221245321105,-1.0375885416546,0,0.0012,0,"smFISHv"
"Cell_1122",-0.917645603562745,-0.988399032525717,0,0.000988,0,"smFISHv"
"Cell_1123",-0.689387505513342,-1.01226864768492,0,0.000724,0,"smFISHv"
"Cell_1124",-0.92441020689971,-0.969225902183871,0,0.000372,0,"smFISHv"
"Cell_1125",-1.13102458110919,-1.09015710530919,0,0.000148,0,"smFISHv"
"Cell_1126",-0.579830479739484,-1.08160044546815,0,0.001016,0,"smFISHv"
"Cell_1127",-0.656621272244777,-0.926318834380045,0,0.000896,0,"smFISHv"
"Cell_1128",-1.00651525175996,-0.962783949008906,0,0.000296,0,"smFISHv"
"Cell_1129",-0.564858728023338,-0.950880798039681,0,0.00084,0,"smFISHv"
"Cell_1130",-0.57110848287838,-0.983257827487861,0,0.000748,0,"smFISHv"
"Cell_1131",-1.12510415582822,-1.01649637191867,0,0.00036,0,"smFISHv"
"Cell_1132",-0.848056264461059,-0.9972765505624,0,0.00034,0,"smFISHv"
"Cell_1133",-0.752189431884097,-0.987506531662741,0,0.000864,0,"smFISHv"
"Cell_1134",-0.841026904474761,-1.09283256032413,0,0.000184,0,"smFISHv"
"Cell_1135",-1.16336998107844,-1.09134762792925,0,0.00064,0,"smFISHv"
"Cell_1136",-0.596162798447816,-0.96885082808825,0,0.000784,0,"smFISHv"
"Cell_1137",-1.17079679401574,-1.02495365575228,0,0.000404,0,"smFISHv"
"Cell_1138",-0.701559029000282,-1.01785521307008,0,0.00146,0,"smFISHv"
"Cell_1139",-0.74116198306434,-1.00618155119617,0,0.000576,0,"smFISHv"
"Cell_1140",-0.657960584697502,-1.05512992696198,0,0.000948,0,"smFISHv"
"Cell_1141",-0.795589813427239,-0.927068730874901,0,0.000284,0,"smFISHv"
"Cell_1142",-0.873464200764475,-0.942988793901842,0,0.000556,0,"smFISHv"
"Cell_1143",-0.698641530615355,-1.05448087832194,0,0.000124,0,"smFISHv"
"Cell_1144",-0.593522299751971,-0.929805121406724,0,0.000972,0,"smFISHv"
"Cell_1145",-1.02753974242592,-0.906924393213073,0,0.000824,0,"smFISHv"
"Cell_1146",-0.800742263082921,-1.02874827530673,0,0.000404,0,"smFISHv"
"Cell_1147",-0.759465588100593,-0.955520982516593,0,0.000236,0,"smFISHv"
"Cell_1148",-0.611136910281323,-1.06577823760933,0,0.0012,0,"smFISHv"
"Cell_1149",-0.730992584501444,-1.08941914336831,0,0.00064,0,"smFISHv"
"Cell_1150",-0.591215035142844,-0.984658662637573,0,0.000384,0,"smFISHv"
"Cell_1151",-0.954867216801311,-0.959056890912894,0,0.000528,0,"smFISHv"
"Cell_1152",-0.812164473318536,-1.06145588118786,0,0.000224,0,"smFISHv"
